Surrogate Keys,Cost (Dollars),Month,Year,Quantity (g),Grams,Calories,Protein,Fat,Fiber,Sat.Fat,Carbs,Multiplier,Inflation,Population,GDP (Millions),Almonds,Avocado,Bacon,Butter,Olive oil,Peanut butter,Peanuts,Salmon,Sunflower seeds,Sweet potatoes,Condiments,Dairy,Fruits,Meat,Snacks,Vegetables,Alberta,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland and Labrador,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan,cold continental,continental,eastern-maritime,humid continental,prairie-steppe,semi-continental,western maritime,isoutlier
9148,4.5,4,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,5.6,15457075,1631204.1109999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
9153,4.64,5,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,5.2,39739633,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
9157,5.25,5,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,5.2,826622,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
9159,4.51,5,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,5.2,15457075,1631204.1109999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
9164,4.41,6,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,5.1,39739633,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
9168,4.93,6,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,5.1,826622,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
9170,4.38,6,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,5.1,15457075,1631204.1109999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
9175,4.51,7,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,4.8,40097761,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
9179,5.4,7,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,4.8,834691,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
9181,4.49,7,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,4.8,15608369,1631204.1109999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
9186,4.5,8,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,4.8,40097761,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
9190,5.3,8,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,4.8,834691,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
9192,4.49,8,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,4.8,15608369,1631204.1109999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
9197,4.32,9,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,4.4,40097761,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
9201,4.94,9,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,4.4,834691,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
9203,4.2,9,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,4.4,15608369,1631204.1109999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
9208,4.4,10,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,4.2,40528396,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
9212,5.19,10,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,4.2,842725,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
9214,4.34,10,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,4.2,15801768,1631204.1109999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
9219,4.42,11,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,3.9,40528396,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
9223,5.32,11,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,3.9,842725,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
9225,4.41,11,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,3.9,15801768,1631204.1109999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
9230,4.43,12,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,3.9,40528396,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outlier
9234,5.48,12,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,3.9,842725,8457425.641999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,outlier
9236,4.44,12,2023,400.0,400.0,2240.0,96.0,208.0,1.9,56.0,80.0,8.0,3.9,15801768,1631204.1109999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,outlier
