,Surrogate Keys,Product Name,Product Category,Province/Territory,Cost (Dollars),Month,Year,Quantity (g),Grams,Calories,Protein,Fat,Fiber,Sat.Fat,Carbs,Multiplier,Inflation,Population,GDP (Millions),Climate
1570,1571,Salmon,Meat,Saskatchewan,25.24,11,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.1,1168901,257981.0,humid continental
1571,1572,Salmon,Meat,Alberta,26.04,11,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.1,4450442,1110447.0,prairie-steppe
1572,1573,Salmon,Meat,British Columbia,26.83,11,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.1,5267184,1034003.0,western maritime
1573,1574,Salmon,Meat,Canada,23.46,12,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.2,38451454,7325247.0,continental
1574,1575,Salmon,Meat,Newfoundland and Labrador,21.46,12,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.2,528335,111170.0,humid continental
1575,1576,Salmon,Meat,Prince Edward Island,20.34,12,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.2,163775,24992.0,humid continental
1576,1577,Salmon,Meat,Nova Scotia,21.45,12,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.2,1006805,147051.0,eastern-maritime
1577,1578,Salmon,Meat,New Brunswick,21.32,12,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.2,795755,119384.0,semi-continental
1578,1579,Salmon,Meat,Quebec,21.47,12,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.2,8603553,1459145.0,semi-continental
1579,1580,Salmon,Meat,Ontario,24.97,12,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.2,14942272,2789165.0,semi-continental
1580,1581,Salmon,Meat,Manitoba,23.92,12,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.2,1396460,230683.0,cold continental
1581,1582,Salmon,Meat,Saskatchewan,23.22,12,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.2,1168901,257981.0,humid continental
1582,1583,Salmon,Meat,Alberta,24.51,12,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.2,4450442,1110447.0,prairie-steppe
1583,1584,Salmon,Meat,British Columbia,26.64,12,2021,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.2,5267184,1034003.0,western maritime
1584,1585,Salmon,Meat,Canada,26.58,1,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.7,38567576,8155666.0,continental
1585,1586,Salmon,Meat,Newfoundland and Labrador,23.58,1,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.7,528977,118283.0,humid continental
1586,1587,Salmon,Meat,Prince Edward Island,24.0,1,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.7,164195,27196.0,humid continental
1587,1588,Salmon,Meat,Nova Scotia,23.71,1,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.7,1010460,156734.0,eastern-maritime
1588,1589,Salmon,Meat,New Brunswick,23.99,1,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.7,798656,127780.0,semi-continental
1589,1590,Salmon,Meat,Quebec,27.16,1,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.7,8613999,1573003.0,semi-continental
1590,1591,Salmon,Meat,Ontario,26.99,1,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.7,14999441,3026831.0,semi-continental
1591,1592,Salmon,Meat,Manitoba,25.31,1,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.7,1400663,249750.0,cold continental
1592,1593,Salmon,Meat,Saskatchewan,23.56,1,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.7,1171031,333115.0,humid continental
1593,1594,Salmon,Meat,Alberta,26.45,1,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.7,4465537,1354364.0,prairie-steppe
1594,1595,Salmon,Meat,British Columbia,27.11,1,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,3.7,5286478,1144130.0,western maritime
1595,1596,Salmon,Meat,Canada,25.86,2,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.1,38567576,8155666.0,continental
1596,1597,Salmon,Meat,Newfoundland and Labrador,23.39,2,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.1,528977,118283.0,humid continental
1597,1598,Salmon,Meat,Prince Edward Island,23.35,2,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.1,164195,27196.0,humid continental
1598,1599,Salmon,Meat,Nova Scotia,23.99,2,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.1,1010460,156734.0,eastern-maritime
1599,1600,Salmon,Meat,New Brunswick,24.11,2,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.1,798656,127780.0,semi-continental
1600,1601,Salmon,Meat,Quebec,27.77,2,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.1,8613999,1573003.0,semi-continental
1601,1602,Salmon,Meat,Ontario,26.39,2,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.1,14999441,3026831.0,semi-continental
1602,1603,Salmon,Meat,Manitoba,22.48,2,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.1,1400663,249750.0,cold continental
1603,1604,Salmon,Meat,Saskatchewan,21.47,2,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.1,1171031,333115.0,humid continental
1604,1605,Salmon,Meat,Alberta,23.92,2,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.1,4465537,1354364.0,prairie-steppe
1605,1606,Salmon,Meat,British Columbia,25.96,2,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.1,5286478,1144130.0,western maritime
1606,1607,Salmon,Meat,Canada,26.51,3,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.5,38567576,8155666.0,continental
1607,1608,Salmon,Meat,Newfoundland and Labrador,23.58,3,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.5,528977,118283.0,humid continental
1608,1609,Salmon,Meat,Prince Edward Island,24.15,3,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.5,164195,27196.0,humid continental
1609,1610,Salmon,Meat,Nova Scotia,24.12,3,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.5,1010460,156734.0,eastern-maritime
1610,1611,Salmon,Meat,New Brunswick,24.01,3,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.5,798656,127780.0,semi-continental
1611,1612,Salmon,Meat,Quebec,29.12,3,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.5,8613999,1573003.0,semi-continental
1612,1613,Salmon,Meat,Ontario,27.08,3,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.5,14999441,3026831.0,semi-continental
1613,1614,Salmon,Meat,Manitoba,22.14,3,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.5,1400663,249750.0,cold continental
1614,1615,Salmon,Meat,Saskatchewan,19.78,3,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.5,1171031,333115.0,humid continental
1615,1616,Salmon,Meat,Alberta,24.0,3,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.5,4465537,1354364.0,prairie-steppe
1616,1617,Salmon,Meat,British Columbia,26.38,3,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.5,5286478,1144130.0,western maritime
1617,1618,Salmon,Meat,Canada,26.41,4,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.9,38683567,8155666.0,continental
1618,1619,Salmon,Meat,Newfoundland and Labrador,23.65,4,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.9,529249,118283.0,humid continental
1619,1620,Salmon,Meat,Prince Edward Island,24.46,4,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.9,165524,27196.0,humid continental
1620,1621,Salmon,Meat,Nova Scotia,24.06,4,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.9,1014827,156734.0,eastern-maritime
1621,1622,Salmon,Meat,New Brunswick,24.18,4,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.9,801778,127780.0,semi-continental
1622,1623,Salmon,Meat,Quebec,25.31,4,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.9,8627524,1573003.0,semi-continental
1623,1624,Salmon,Meat,Ontario,28.72,4,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.9,15046211,3026831.0,semi-continental
1624,1625,Salmon,Meat,Manitoba,23.27,4,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.9,1405197,249750.0,cold continental
1625,1626,Salmon,Meat,Saskatchewan,21.96,4,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.9,1173366,333115.0,humid continental
1626,1627,Salmon,Meat,Alberta,25.55,4,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.9,4480956,1354364.0,prairie-steppe
1627,1628,Salmon,Meat,British Columbia,27.65,4,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,4.9,5310164,1144130.0,western maritime
1628,1629,Salmon,Meat,Canada,29.16,5,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.4,38683567,8155666.0,continental
1629,1630,Salmon,Meat,Newfoundland and Labrador,25.83,5,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.4,529249,118283.0,humid continental
1630,1631,Salmon,Meat,Prince Edward Island,26.87,5,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.4,165524,27196.0,humid continental
1631,1632,Salmon,Meat,Nova Scotia,26.6,5,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.4,1014827,156734.0,eastern-maritime
1632,1633,Salmon,Meat,New Brunswick,27.08,5,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.4,801778,127780.0,semi-continental
1633,1634,Salmon,Meat,Quebec,30.99,5,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.4,8627524,1573003.0,semi-continental
1634,1635,Salmon,Meat,Ontario,30.6,5,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.4,15046211,3026831.0,semi-continental
1635,1636,Salmon,Meat,Manitoba,24.96,5,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.4,1405197,249750.0,cold continental
1636,1637,Salmon,Meat,Saskatchewan,23.04,5,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.4,1173366,333115.0,humid continental
1637,1638,Salmon,Meat,Alberta,26.93,5,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.4,4480956,1354364.0,prairie-steppe
1638,1639,Salmon,Meat,British Columbia,28.04,5,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.4,5310164,1144130.0,western maritime
1639,1640,Salmon,Meat,Canada,28.15,6,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.6,38683567,8155666.0,continental
1640,1641,Salmon,Meat,Newfoundland and Labrador,26.01,6,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.6,529249,118283.0,humid continental
1641,1642,Salmon,Meat,Prince Edward Island,27.7,6,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.6,165524,27196.0,humid continental
1642,1643,Salmon,Meat,Nova Scotia,27.44,6,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.6,1014827,156734.0,eastern-maritime
1643,1644,Salmon,Meat,New Brunswick,27.21,6,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.6,801778,127780.0,semi-continental
1644,1645,Salmon,Meat,Quebec,27.39,6,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.6,8627524,1573003.0,semi-continental
1645,1646,Salmon,Meat,Ontario,30.86,6,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.6,15046211,3026831.0,semi-continental
1646,1647,Salmon,Meat,Manitoba,23.44,6,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.6,1405197,249750.0,cold continental
1647,1648,Salmon,Meat,Saskatchewan,21.42,6,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.6,1173366,333115.0,humid continental
1648,1649,Salmon,Meat,Alberta,25.84,6,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.6,4480956,1354364.0,prairie-steppe
1649,1650,Salmon,Meat,British Columbia,28.35,6,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.6,5310164,1144130.0,western maritime
1650,1651,Salmon,Meat,Canada,26.75,7,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,38939056,8155666.0,continental
1651,1652,Salmon,Meat,Newfoundland and Labrador,26.57,7,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,531583,118283.0,humid continental
1652,1653,Salmon,Meat,Prince Edward Island,28.93,7,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,167188,27196.0,humid continental
1653,1654,Salmon,Meat,Nova Scotia,28.5,7,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,1025445,156734.0,eastern-maritime
1654,1655,Salmon,Meat,New Brunswick,27.39,7,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,809568,127780.0,semi-continental
1655,1656,Salmon,Meat,Quebec,25.11,7,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,8672185,1573003.0,semi-continental
1656,1657,Salmon,Meat,Ontario,29.6,7,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,15145006,3026831.0,semi-continental
1657,1658,Salmon,Meat,Manitoba,22.67,7,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,1413409,249750.0,cold continental
1658,1659,Salmon,Meat,Saskatchewan,20.89,7,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,1178422,333115.0,humid continental
1659,1660,Salmon,Meat,Alberta,24.84,7,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,4510891,1354364.0,prairie-steppe
1660,1661,Salmon,Meat,British Columbia,27.44,7,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,5356284,1144130.0,western maritime
1661,1662,Salmon,Meat,Canada,26.61,8,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,38939056,8155666.0,continental
1662,1663,Salmon,Meat,Newfoundland and Labrador,26.29,8,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,531583,118283.0,humid continental
1663,1664,Salmon,Meat,Prince Edward Island,28.89,8,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,167188,27196.0,humid continental
1664,1665,Salmon,Meat,Nova Scotia,28.14,8,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,1025445,156734.0,eastern-maritime
1665,1666,Salmon,Meat,New Brunswick,27.37,8,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,809568,127780.0,semi-continental
1666,1667,Salmon,Meat,Quebec,26.44,8,2022,1000.0,1000.0000000000001,1411.7647058823532,200.0,58.82352941176471,0.0,11.764705882352942,0.0,11.764705882352942,5.8,8672185,1573003.0,semi-continental
